"case","year","SFCO2_PgCperyr","SFCO2_FFF_PgCperyr","SFCO2_LND_PgCperyr","SFCO2_OCN_PgCperyr","TMCO2_PgC_avg","TMCO2_FFF_PgC_avg","TMCO2_LND_PgC_avg","TMCO2_OCN_PgC_avg","BURDENBC_PgC_avg","co2vmr_ppmv_avg","ch4vmr_ppmv_avg","co2vmr_PgC_avg","ch4vmr_PgC_avg","TMCO2_ppmv_avg"
"iesm45_coupled",2025,5.81629401696912,10.3169275006253,-1.60964128515212,-2.89099219736899,952.417087990543,1089.3801673061,640.084888261626,421.426675443545,7.923842271138e-05,423.96896590067,1.81858505172354,904.830264406086,3.88120576160636,446.266337219082
"iesm45_coupled",2026,6.69277465136521,10.4283348885204,-0.85914375025281,-2.87641648603833,959.047272796292,1099.75296471607,639.274463396622,418.494487832631,7.91477078810078e-05,426.411370202034,1.82126249907823,910.042818879492,3.88691994257885,449.372989048051
"iesm45_coupled",2027,4.42604481569792,10.5395726365732,-3.18654190932253,-2.92698590914938,964.407609912462,1110.23700196099,637.127902414273,415.517348692808,7.6358309055447e-05,428.882779870186,1.82386572205334,915.317276312335,3.89247571463371,451.884638661709
"iesm45_coupled",2028,5.07786443533703,10.6508103837442,-2.91261494298532,-2.66033099715778,969.089923010383,1120.83227690861,633.961507413119,412.770781720915,7.7510156053704e-05,431.376370580226,1.82638337858464,920.639072299671,3.89784887165254,454.078592069591
"iesm45_coupled",2029,6.36049378407534,10.7620481326231,-1.69462318772062,-2.70693115699432,974.680679236603,1131.5387896557,631.563463095792,410.053069721477,7.90012054730806e-05,433.88985746636,1.82881309368549,926.003330504116,3.903034344963,456.698207293656
"iesm45_coupled",2030,4.93217794588538,10.8731796972637,-3.07762705748422,-2.86337468880475,980.843779267645,1142.35653847686,629.659783134637,407.302100774803,7.66333475133185e-05,436.423438929613,1.83115598121075,931.410474351118,3.90803451174276,459.586001004467
"iesm45_coupled",2031,5.93520683921818,10.9764657636028,-2.29527752245213,-2.74598140489914,985.786777492717,1153.28147515173,626.424698997569,404.555246537054,7.6928018895601e-05,438.96614572277,1.83331974517839,936.837093384592,3.91265239484371,461.9021015245
"iesm45_coupled",2032,5.73450875052657,11.0796768189395,-2.43867276970937,-2.90649530242792,991.96666784978,1164.30962373056,624.433972833376,401.697714375911,7.723692479871e-05,441.503399731505,1.83515610207341,942.252075140891,3.91657152909292,464.797762541965
"iesm45_coupled",2033,6.66432011173379,11.1828878607182,-1.50449125022309,-3.01407649699768,997.782997751641,1175.44098336075,622.075314830547,398.741342626163,7.6327930833083e-05,444.041628419343,1.8366495712471,947.669137047441,3.91975887584703,467.523072990603
"iesm45_coupled",2034,6.94033903333884,11.2860989089845,-1.45585590126073,-2.88990397964989,1005.10555478844,1186.67555415404,621.203086145438,395.701557712171,7.4609944779811e-05,446.595256101408,1.83787164973091,953.119063331194,3.92236702334501,470.95414405085
