case,year,DWT_CLOSS_PgCperyr,WOOD_HARVESTC_PgCperyr,DWT_PROD10C_GAIN_PgCperyr,DWT_PROD100C_GAIN_PgCperyr,NEE_PgCperyr,NPP_PgCperyr,COL_FIRE_CLOSS_PgCperyr,PROD10C_PgC_avg,PROD100C_PgC_avg,TOTVEGC_PgC_avg,TOTSOMC_PgC_avg,TOTECOSYSC_PgC_avg,PBOT_Pa,QBOT_massfrac,co2_ppmv
iesm45_coupled,2026,0.325541068,1.240898323,0.123462179,0.019082969,-0.858680893,48.72247813,2.404913493,5.110248941,4.842745701,542.3879739,514.6568777,1141.198271,91886.42029,0.007394774,465.2079744
iesm45_coupled,2027,0.293950477,1.255275506,0.106019807,0.016048294,-3.184825233,50.35693652,2.165570682,5.152765595,4.904458074,544.4467993,514.7267696,1143.16003,91894.45894,0.007266483,467.7020669
iesm45_coupled,2028,0.274958035,1.266420899,0.096226009,0.014582253,-2.911045841,50.35500442,2.071604768,5.182498889,4.965998687,547.7238919,514.6092757,1146.343996,91851.0342,0.00721131,469.7734527
iesm45_coupled,2029,0.248989765,1.277936734,0.085364963,0.01188822,-1.693710245,49.19150377,2.300285483,5.204203943,5.027424249,549.561862,514.7150236,1148.837988,91864.22874,0.007201139,472.5388041
iesm45_coupled,2030,0.173866022,1.288636065,0.044705789,0.004502495,-3.075969043,50.46761043,2.113880751,5.205771819,5.085137228,551.2405125,514.998885,1150.651649,91881.12319,0.007299346,475.6178745
iesm45_coupled,2031,0.165829879,1.294314657,0.040223632,0.003463467,-2.294040996,49.83597158,2.11423836,5.192502982,5.139552874,554.7370593,514.7566992,1153.929537,91871.86309,0.007313598,478.2378907
iesm45_coupled,2032,0.154799801,1.307271518,0.037351362,0.003506483,-2.43735898,50.31849108,2.303856749,5.185595007,5.194331094,556.3130406,515.0180871,1156.011041,91871.23992,0.007379989,481.1377556
iesm45_coupled,2033,0.154078263,1.321468087,0.038027276,0.003525584,-1.50368074,48.81747359,2.635961814,5.18872642,5.250759239,557.8146345,515.0622783,1158.445571,91913.03112,0.007466475,484.1283569
iesm45_coupled,2034,0.147102638,1.340765368,0.037967637,0.003098158,-1.455071578,50.50872061,2.569140327,5.203472235,5.309118887,557.9431194,515.4001428,1159.437999,91878.9483,0.007549836,487.7609824
iesm45_coupled,2035,0.273735467,1.358869293,0.078232981,0.008951349,-4.16646969,51.63430213,2.263232428,5.247368823,5.372353096,562.0701909,515.0047898,1162.701691,91826.00708,0.007231385,489.7368249
iesm45_coupled,2036,0.256741841,1.386574054,0.074545948,0.009084786,-0.174032503,48.8746301,2.440983816,5.314484779,5.441152226,562.9511242,515.2508649,1164.979433,91847.70398,0.007227407,493.2006206
iesm45_coupled,2037,0.248833325,1.39943932,0.072894425,0.008032412,-0.627899948,49.59764328,2.422078484,5.380982687,5.51212829,562.20603,515.8880449,1165.333763,91882.4341,0.007389783,497.1471409
iesm45_coupled,2038,0.226117591,1.398210738,0.063232386,0.005929429,-1.991434896,50.23467166,2.523515318,5.430354934,5.582593329,563.4253583,516.0716472,1166.582977,91911.50384,0.007416188,500.5596398
iesm45_coupled,2039,0.21713521,1.403044369,0.06049103,0.004933948,-2.542933196,50.71648696,2.311303887,5.464176889,5.652267197,565.2499649,516.0848846,1168.613224,91911.45246,0.007291896,503.5086398
iesm45_coupled,2040,0.164429291,1.406326042,0.038360297,0.006259842,-3.000906642,51.10802303,2.222473008,5.48058991,5.723241524,567.9470487,516.0239501,1171.331007,91883.25346,0.007354757,506.3122635
iesm45_coupled,2041,0.153473185,1.433034552,0.034192807,0.005575994,-0.600313456,48.82148448,2.547241232,5.491570361,5.797607425,569.2845982,516.1785865,1173.649828,91914.55969,0.00733454,509.5559528
iesm45_coupled,2042,0.13571232,1.490251943,0.029755001,0.005057083,-0.7937347,50.3365366,2.371163482,5.525102323,5.881003701,568.4059838,516.7547061,1173.745416,91887.04359,0.007574136,513.5953294
iesm45_coupled,2043,0.134828982,1.494729591,0.029428506,0.004641087,-4.324286528,52.48779637,2.178144675,5.568475705,5.970425611,572.3605767,516.4666082,1176.534191,91874.15388,0.007353088,515.9152177
iesm45_coupled,2044,0.123847362,1.50937536,0.026386261,0.004073569,-2.504631075,50.4766872,2.177847376,5.607623824,6.060108321,575.691748,516.3244333,1180.243318,91893.78724,0.007418974,518.6115121
