case,year,TREFHT_K,TS_K,PRECT_mmperyr,QREFHT_massfrac,RHREFHT_percent,LHFLX_Wperm2,SHFLX_Wperm2,FLNS_Wperm2,FLNT_Wperm2,FSNS_Wperm2,FSNT_Wperm2,FLDVG_Wperm2,FSDVG_Wperm2,RESTOM_Wperm2
iESM_uncoupled_ref,2055,289.3937985,290.1471737,1151.805697,0.011282062,77.72342386,91.39567914,18.25874417,51.42350399,238.3198058,163.6644721,240.3297727,-186.8963018,76.66530062,2.009966869
iESM_uncoupled_ref,2056,289.4769241,290.2394231,1157.090244,0.01142338,77.91796415,91.8088649,18.04269408,50.99903401,238.0838853,163.8017695,240.408851,-187.0848513,76.60708144,2.324965644
iESM_uncoupled_ref,2057,289.477935,290.2170955,1159.415917,0.011381001,77.86349537,91.92240435,17.95735089,51.1255935,238.4396987,163.7731332,240.3882891,-187.3141052,76.6151559,1.948590394
iESM_uncoupled_ref,2058,289.440046,290.190539,1145.318509,0.011284175,77.66536303,90.84324118,18.14334217,51.60686387,237.9789453,164.0711383,240.7473926,-186.3720814,76.67625429,2.768447325
iESM_uncoupled_ref,2059,289.5826431,290.3301597,1154.526083,0.011415563,77.68958338,91.66551406,18.16021297,51.20848531,238.25344,164.1021956,240.800085,-187.0449547,76.69788935,2.546645023
iESM_uncoupled_ref,2060,289.8315062,290.573192,1170.17972,0.011609867,77.86240511,92.78875956,17.87797856,50.5842589,238.8803031,163.6858571,240.6479123,-188.2960442,76.96205518,1.767609204
iESM_uncoupled_ref,2061,289.6407701,290.3876035,1155.953876,0.011456743,77.72373185,91.64309876,18.10108743,51.1746859,238.4225797,164.1291656,240.8614366,-187.2478938,76.73227093,2.438856846
iESM_uncoupled_ref,2062,289.6694386,290.4086412,1153.044991,0.01139691,77.64876093,91.44277525,17.96567764,51.2575068,238.152431,164.1812467,240.8829408,-186.8949242,76.70169414,2.730509846
iESM_uncoupled_ref,2063,289.7396618,290.4823224,1153.39422,0.011459943,77.59226151,91.52267501,18.13565179,51.28257835,238.3729896,164.1688104,241.0678536,-187.0904112,76.89904316,2.694864033
iESM_uncoupled_ref,2064,289.9539305,290.6973587,1164.362269,0.0116408,77.67526787,92.41092904,18.11186054,50.78535369,238.8682242,164.0736313,241.0771079,-188.0828705,77.00347662,2.208883732
iESM_uncoupled_ref,2065,290.0158855,290.7529669,1166.258517,0.011709223,77.74956313,92.51610587,18.10761593,50.41157164,238.855769,163.8121092,240.933479,-188.4441973,77.12136979,2.077710024
iESM_uncoupled_ref,2066,290.0857689,290.8172734,1167.451319,0.011725542,77.74864858,92.59668464,17.92258434,50.36935112,238.7207382,163.9186734,241.0778269,-188.3513871,77.15915347,2.357088608
iESM_uncoupled_ref,2067,289.9823705,290.7217467,1157.988192,0.011627739,77.66335917,91.82980599,18.06322573,50.68674709,238.5481626,164.2308008,241.3597199,-187.8614156,77.12891902,2.81155722
iESM_uncoupled_ref,2068,290.1192662,290.8710013,1159.55137,0.011698226,77.50494353,91.99700894,18.1661033,50.80322134,238.4156508,164.5332862,241.6460774,-187.6124294,77.11279126,3.230426626
iESM_uncoupled_ref,2069,290.3351496,291.0731074,1173.491456,0.011911952,77.68669888,93.14045889,18.11533834,50.1362815,239.5210408,164.0509886,241.4918329,-189.3847593,77.4408443,1.970792093
iESM_uncoupled_ref,2070,290.3149334,291.0444393,1180.193477,0.011955353,77.92473091,93.56939948,17.65260491,49.77833783,239.1057117,163.8290498,241.1558553,-189.3273739,77.32680554,2.05014359
iESM_uncoupled_ref,2071,290.1156877,290.842616,1166.111536,0.011776028,77.847812,92.43428208,17.75653496,50.18811802,238.4456988,163.8052482,241.0909015,-188.2575808,77.28565324,2.645202704
iESM_uncoupled_ref,2072,290.1970211,290.9276981,1163.583518,0.011739961,77.4858363,92.31697766,17.98712714,50.73886277,238.7788368,164.7722897,241.8824808,-188.0399741,77.11019107,3.103643935
iESM_uncoupled_ref,2073,290.3880128,291.1231856,1168.533059,0.011950656,77.70220833,92.79227371,18.02034483,50.13585124,238.8208232,164.2256821,241.695441,-188.684972,77.46975886,2.874617737
iESM_uncoupled_ref,2074,290.5302775,291.2533675,1186.981701,0.012127879,77.91515815,94.09657851,17.7979825,49.36407247,239.6821903,163.7802286,241.400856,-190.3181178,77.62062735,1.718665676
iESM_uncoupled_ref,2075,290.3725422,291.0978435,1164.06432,0.011914372,77.64164278,92.33477405,17.83776796,50.01939149,238.630819,163.9466627,241.5929558,-188.6114275,77.6462931,2.962136815
iESM_uncoupled_ref,2076,290.5135935,291.2416851,1166.311234,0.011939997,77.39657733,92.51407072,18.07669438,50.2596018,239.0326501,164.3718587,242.0474202,-188.7730483,77.67556149,3.014770046
iESM_uncoupled_ref,2077,290.5922064,291.3116782,1178.612336,0.012113631,77.73128456,93.50543035,17.88242245,49.4415272,239.2859342,163.4996141,241.3730114,-189.844407,77.87339726,2.087077212
iESM_uncoupled_ref,2078,290.5215109,291.2464136,1172.371239,0.012014916,77.53993613,92.95841084,18.03253543,49.87980584,239.2664386,164.0473118,241.7676073,-189.3866327,77.72029543,2.50116868
iESM_uncoupled_ref,2079,290.6180549,291.3483309,1166.834814,0.012056959,77.5036121,92.59300819,18.02352412,49.87156191,238.996029,164.3127125,242.0089982,-189.1244671,77.6962857,3.012969204
iESM_uncoupled_ref,2080,290.7191248,291.4419373,1180.906397,0.012152395,77.59842707,93.62979664,17.96356441,49.59250516,239.6531734,164.466324,242.3398243,-190.0606682,77.87350025,2.686650906
iESM_uncoupled_ref,2081,290.811223,291.534805,1179.101013,0.012165347,77.51655757,93.61173633,17.99442896,49.81951679,239.6834104,164.6012463,242.3869481,-189.8638936,77.7857018,2.703537732
iESM_uncoupled_ref,2082,290.9611259,291.6789885,1188.942836,0.01233026,77.72062982,94.29330702,17.7533025,49.07509661,239.7249756,163.8402691,241.8404438,-190.649879,78.00017472,2.11546824
iESM_uncoupled_ref,2083,290.8510226,291.5616416,1178.623298,0.012174539,77.45900551,93.42426502,17.8337703,49.65207658,239.4692059,164.3080919,242.0656323,-189.8171293,77.75754039,2.596426385
iESM_uncoupled_ref,2084,290.7881809,291.5083993,1170.923373,0.012120798,77.35514112,92.92135719,18.01288232,49.90895961,239.2385647,164.4636774,242.198448,-189.3296051,77.73477056,2.959883275
iESM_uncoupled_ref,2085,290.8571637,291.5758303,1172.83426,0.012132779,77.27709749,93.01735033,18.13286517,49.86007175,239.4044283,164.2907361,242.2158313,-189.5443565,77.92509519,2.811403078
iESM_uncoupled_ref,2086,291.0723946,291.7938726,1182.898826,0.012336926,77.51096214,93.88892339,18.10676435,49.32271574,239.8108362,164.4053449,242.4995047,-190.4881205,78.09415981,2.688668475
iESM_uncoupled_ref,2087,291.2171814,291.927507,1190.349262,0.012482554,77.62208921,94.38573778,17.85984739,48.87798226,239.9935812,164.2328485,242.3776453,-191.1155989,78.14479685,2.384064139
iESM_uncoupled_ref,2088,291.0461017,291.7600642,1182.619958,0.012344047,77.59375721,93.72317471,17.86757755,49.0878377,239.5673698,164.1429928,242.306266,-190.4795321,78.16327324,2.738896198
iESM_uncoupled_ref,2089,291.0719677,291.7852922,1177.966113,0.012353067,77.49221658,93.53453842,17.9186537,49.24668575,239.302825,164.6134302,242.6584217,-190.0561393,78.04499154,3.355596708
iESM_uncoupled_ref,2090,291.2485484,291.9598532,1188.690794,0.012502639,77.48951487,94.31756314,18.05852072,48.92688965,240.0592623,164.1303522,242.463156,-191.1323727,78.33280377,2.403893658
